Var1_ 1	Var1_ 2	Var1_ 3	Var1_ 4	Var1_ 5	Var1_ 6	Var1_ 7	Var1_ 8	Var1_ 9	Var1_10
10	1.052	3	0.71	0.62	-0.08	1	1	1	2.331
10	1.077	3	0.71	0.64	-0.08	1	1	1	2.317
10	1.136	3	0.71	0.66	-0.08	1	1	1	2.472
10	1.322	3	0.71	0.68	-0.08	1	1	1	2.473
10	1.84	3	0.71	0.7	-0.08	1	1	1	2.415
10	1.668	3	0.71	0.72	-0.08	1	1	1	2.471
10	1.332	3	0.71	0.74	-0.08	1	1	1	2.303
10	1.118	3	0.71	0.76	-0.08	1	1	1	2.375
10	1.067	3	0.71	0.78	-0.08	1	1	1	2.382
10	1.044	3	0.71	0.8	-0.08	1	1	1	2.367
10	1.032	3	0.71	0.82	-0.08	1	1	1	2.398
10	1.025	3	0.71	0.84	-0.08	1	1	1	2.358
10	1.021	3	0.71	0.86	-0.08	1	1	1	2.395
10	1.018	3	0.71	0.88	-0.08	1	1	1	2.314
10	1.046	3	0.71	0.9	-0.08	1	1	1	2.356
10	1.015	3	0.71	0.92	-0.08	1	1	1	2.282
10	1.052	3	0.71	0.94	-0.08	1	1	1	2.299
10	1.035	3	0.71	0.96	-0.08	1	1	1	2.317
10	1.036	3	0.71	0.98	-0.08	1	1	1	2.297
10	1.351	3	0.71	1	-0.08	1	1	1	2.377
10	1.026	3	0.71	1.02	-0.08	1	1	1	2.28
10	1.063	3	0.71	1.04	-0.08	1	1	1	2.279
10	1.018	3	0.71	1.06	-0.08	1	1	1	2.323
10	1.02	3	0.71	1.08	-0.08	1	1	1	2.284
10	1.023	3	0.71	1.1	-0.08	1	1	1	2.284
10	1.03	3	0.71	1.12	-0.08	1	1	1	2.374
10	1.042	3	0.71	1.14	-0.08	1	1	1	2.358
10	1.065	3	0.71	1.16	-0.08	1	1	1	2.327
10	1.123	3	0.71	1.18	-0.08	1	1	1	2.23
10	1.364	3	0.71	1.2	-0.08	1	1	1	2.314
10	1.817	3	0.71	1.22	-0.08	1	1	1	2.277
10	1.639	3	0.71	1.24	-0.08	1	1	1	2.391
10	1.237	3	0.71	1.26	-0.08	1	1	1	2.304
10	1.102	3	0.71	1.28	-0.08	1	1	1	2.24
10	1.059	3	0.71	1.3	-0.08	1	1	1	2.296
10	1.04	3	0.71	1.32	-0.08	1	1	1	2.296
10	1.031	3	0.71	1.34	-0.08	1	1	1	2.267
10	1.029	3	0.71	1.36	-0.08	1	1	1	2.338
10	1.04	3	0.71	1.38	-0.08	1	1	1	2.251
10	1.102	3	0.71	1.4	-0.08	1	1	1	2.252
10	1.707	3	0.71	1.42	-0.08	1	1	1	2.252
10	1.066	3	0.71	1.44	-0.08	1	1	1	2.371
10	1.033	3	0.71	1.46	-0.08	1	1	1	2.377
10	1.018	3	0.71	1.48	-0.08	1	1	1	2.343
10	1.013	3	0.71	1.5	-0.08	1	1	1	2.32
10	1.017	3	0.71	1.52	-0.08	1	1	1	2.267
10	1.01	3	0.71	1.54	-0.08	1	1	1	2.261
10	1.01	3	0.71	1.56	-0.08	1	1	1	2.321
10	1.01	3	0.71	1.58	-0.08	1	1	1	2.286
10	1.011	3	0.71	1.6	-0.08	1	1	1	2.335
10	1.014	3	0.71	1.62	-0.08	1	1	1	2.269
10	1.02	3	0.71	1.64	-0.08	1	1	1	2.275
10	1.035	3	0.71	1.66	-0.08	1	1	1	2.25
10	1.086	3	0.71	1.68	-0.08	1	1	1	2.29
10	1.483	3	0.71	1.7	-0.08	1	1	1	2.215
10	1.313	3	0.71	1.72	-0.08	1	1	1	2.336
10	1.112	3	0.71	1.74	-0.08	1	1	1	2.266
10	1.044	3	0.71	1.76	-0.08	1	1	1	2.412
10	1.02	3	0.71	1.78	-0.08	1	1	1	2.404
10	1.014	3	0.71	1.8	-0.08	1	1	1	2.367
10	1.012	3	0.71	1.82	-0.08	1	1	1	2.473
10	1.013	3	0.71	1.84	-0.08	1	1	1	2.199
10	1.015	3	0.71	1.86	-0.08	1	1	1	2.235
10	1.023	3	0.71	1.88	-0.08	1	1	1	2.304
10	1.181	3	0.71	1.9	-0.08	1	1	1	2.265
10	1.144	3	0.71	1.92	-0.08	1	1	1	2.38
10	1.894	3	0.71	1.94	-0.08	1	1	1	2.423
10	1.101	3	0.71	1.96	-0.08	1	1	1	2.379
10	1.035	3	0.71	1.98	-0.08	1	1	1	2.43
